y,y_pred,y_pred_prob,,
0,0,0.531645,1,0.468355
0,0,1.000000,1,0.000000
0,0,0.553300,1,0.446700
0,1,0.527486,0,0.472514
0,0,0.599528,1,0.400472
0,1,0.587210,0,0.412790
0,1,0.529214,0,0.470786
0,1,0.561732,0,0.438268
0,0,0.531645,1,0.468355
0,0,0.535037,1,0.464963
0,0,0.531645,1,0.468355
0,0,0.532858,1,0.467142
0,0,0.626429,1,0.373571
0,0,1.000000,1,0.000000
0,0,0.670748,1,0.329252
0,0,0.590706,1,0.409294
0,1,0.567022,0,0.432978
0,0,0.511156,1,0.488844
0,0,0.523790,1,0.476210
0,0,0.506985,1,0.493015
0,0,0.525021,1,0.474979
0,0,0.512861,1,0.487139
0,0,0.641291,1,0.358709
0,1,0.604594,0,0.395406
0,1,0.585225,0,0.414775
0,1,0.545174,0,0.454826
0,0,0.641291,1,0.358709
0,0,0.516350,1,0.483650
0,0,0.522778,1,0.477222
0,0,1.000000,1,0.000000
0,1,0.547925,0,0.452075
0,0,0.503558,1,0.496442
0,1,0.527486,0,0.472514
0,0,0.718853,1,0.281147
0,0,0.506985,1,0.493015
0,1,0.539982,0,0.460018
0,0,0.502840,1,0.497160
0,0,1.000000,1,0.000000
0,0,0.513636,1,0.486364
0,0,0.524696,1,0.475304
0,1,0.538960,0,0.461040
0,1,0.542815,0,0.457185
0,0,0.529132,1,0.470868
0,0,0.519289,1,0.480711
0,0,1.000000,1,0.000000
0,1,0.510448,0,0.489552
0,1,0.507668,0,0.492332
0,1,0.502584,0,0.497416
0,1,0.582753,0,0.417247
0,0,0.520226,1,0.479774
0,0,0.735901,1,0.264099
0,0,0.694627,1,0.305373
0,0,0.618386,1,0.381614
0,0,0.629646,1,0.370354
0,0,0.602490,1,0.397510
0,1,0.535442,0,0.464558
0,0,0.512150,1,0.487850
0,0,0.531645,1,0.468355
0,1,0.527486,0,0.472514
0,0,1.000000,1,0.000000
0,0,0.505889,1,0.494111
0,1,0.535907,0,0.464093
0,0,0.515429,1,0.484571
0,0,0.623628,1,0.376372
0,1,0.504076,0,0.495924
0,1,0.544793,0,0.455207
0,1,0.531718,0,0.468282
0,1,0.524726,0,0.475274
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.506465,0,0.493535
0,1,0.507528,0,0.492472
0,1,0.523152,0,0.476848
0,0,0.509071,1,0.490929
0,0,0.714771,1,0.285229
0,0,0.577028,1,0.422972
0,0,0.735901,1,0.264099
0,0,0.710681,1,0.289319
0,0,0.577028,1,0.422972
0,0,0.735901,1,0.264099
0,0,1.000000,1,0.000000
0,1,0.529975,0,0.470025
0,1,0.521938,0,0.478062
0,1,0.505702,0,0.494298
0,0,0.505148,1,0.494852
0,0,0.501889,1,0.498111
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.531645,1,0.468355
0,0,0.521922,1,0.478078
0,1,0.515763,0,0.484237
0,1,0.500553,0,0.499447
0,0,0.518136,1,0.481864
0,0,0.564164,1,0.435836
0,1,0.509633,0,0.490367
0,1,0.711860,0,0.288140
0,0,1.000000,1,0.000000
0,0,0.710681,1,0.289319
0,0,1.000000,1,0.000000
0,1,0.534433,0,0.465567
0,0,0.516902,1,0.483098
0,0,0.641291,1,0.358709
0,0,0.567560,1,0.432440
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.549615,0,0.450385
0,1,0.551730,0,0.448270
0,0,0.508414,1,0.491586
0,0,0.525838,1,0.474162
0,0,0.632442,1,0.367558
0,0,0.520802,1,0.479198
0,0,0.560823,1,0.439177
0,0,1.000000,1,0.000000
0,0,0.662037,1,0.337963
0,1,0.515415,0,0.484585
0,1,0.520664,0,0.479336
0,0,0.508660,1,0.491340
0,0,0.538072,1,0.461928
0,0,1.000000,1,0.000000
0,0,0.735901,1,0.264099
0,1,0.539187,0,0.460813
0,0,0.641291,1,0.358709
0,0,0.501209,1,0.498791
0,0,0.530721,1,0.469279
0,1,0.521541,0,0.478459
0,0,0.545656,1,0.454344
0,0,0.618386,1,0.381614
0,0,0.535037,1,0.464963
0,0,0.648986,1,0.351014
0,1,0.558549,0,0.441451
0,0,0.531645,1,0.468355
0,0,0.586856,1,0.413144
0,0,0.596181,1,0.403819
0,0,0.735901,1,0.264099
0,0,0.521832,1,0.478168
0,0,0.515287,1,0.484713
0,0,1.000000,1,0.000000
0,0,0.512861,1,0.487139
0,1,0.560686,0,0.439314
0,1,0.517281,0,0.482719
0,0,0.641291,1,0.358709
0,1,0.508365,0,0.491635
0,1,0.524663,0,0.475337
0,0,0.540726,1,0.459274
0,0,0.592203,1,0.407797
0,0,0.512861,1,0.487139
0,0,1.000000,1,0.000000
0,1,0.515179,0,0.484821
0,1,0.550416,0,0.449584
0,0,0.565477,1,0.434523
0,0,0.685072,1,0.314928
0,0,0.528725,1,0.471275
0,1,0.587468,0,0.412532
0,0,0.577028,1,0.422972
0,0,0.602994,1,0.397006
0,0,1.000000,1,0.000000
0,1,0.524204,0,0.475796
0,1,0.536920,0,0.463080
0,0,0.528725,1,0.471275
0,0,0.505889,1,0.494111
0,1,0.517843,0,0.482157
0,0,0.507463,1,0.492537
0,0,0.590219,1,0.409781
0,0,0.521664,1,0.478336
0,0,0.523593,1,0.476407
0,0,1.000000,1,0.000000
0,1,0.514959,0,0.485041
0,0,0.565956,1,0.434044
0,1,0.692751,0,0.307249
0,1,0.558237,0,0.441763
0,1,0.550229,0,0.449771
0,0,0.630827,1,0.369173
