y,y_pred,y_pred_prob,,
0,0,0.582408,1,0.417592
0,0,1.000000,1,0.000000
0,0,0.569843,1,0.430157
0,1,0.843322,0,0.156678
0,0,0.544230,1,0.455770
0,1,0.559566,0,0.440434
0,1,0.513143,0,0.486857
0,1,0.505559,0,0.494441
0,0,0.582408,1,0.417592
0,0,0.554256,1,0.445744
0,0,0.582408,1,0.417592
0,1,0.511113,0,0.488887
0,0,0.577059,1,0.422941
0,0,1.000000,1,0.000000
0,0,0.743232,1,0.256768
0,0,0.560451,1,0.439549
0,1,0.553550,0,0.446450
0,0,0.624918,1,0.375082
0,0,0.508115,1,0.491885
0,0,0.542976,1,0.457024
0,0,0.519917,1,0.480083
0,0,0.508912,1,0.491088
0,0,0.726199,1,0.273801
0,1,0.520118,0,0.479882
0,1,0.540391,0,0.459609
0,1,0.510894,0,0.489106
0,0,0.726199,1,0.273801
0,1,0.609047,0,0.390953
0,0,0.517820,1,0.482180
0,0,1.000000,1,0.000000
0,1,0.560517,0,0.439483
0,1,0.590754,0,0.409246
0,1,0.843322,0,0.156678
0,0,0.753506,1,0.246494
0,0,0.542976,1,0.457024
0,1,0.502831,0,0.497169
0,1,0.504116,0,0.495884
0,0,1.000000,1,0.000000
0,0,0.504516,1,0.495484
0,0,0.511286,1,0.488714
0,0,0.506210,1,0.493790
0,1,0.530142,0,0.469858
0,0,0.533617,1,0.466383
0,0,0.549139,1,0.450861
0,0,1.000000,1,0.000000
0,0,0.515089,1,0.484911
0,1,0.511746,0,0.488254
0,0,0.509271,1,0.490729
0,0,0.517904,1,0.482096
0,0,0.501405,1,0.498595
0,0,0.726199,1,0.273801
0,0,0.623946,1,0.376054
0,1,0.530452,0,0.469548
0,0,0.571708,1,0.428292
0,0,0.596773,1,0.403227
0,1,0.542296,0,0.457704
0,1,0.510417,0,0.489583
0,0,0.582408,1,0.417592
0,1,0.843322,0,0.156678
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.515411,0,0.484589
0,0,0.507000,1,0.493000
0,0,0.600297,1,0.399703
0,1,0.517331,0,0.482669
0,1,0.535282,0,0.464718
0,1,0.509509,0,0.490491
0,0,0.515404,1,0.484596
0,0,0.617619,1,0.382381
0,0,1.000000,1,0.000000
0,0,0.506497,1,0.493503
0,1,0.504905,0,0.495095
0,1,0.505302,0,0.494698
0,0,0.510863,1,0.489137
0,0,0.764740,1,0.235260
0,0,0.555913,1,0.444087
0,0,0.726199,1,0.273801
0,0,0.590410,1,0.409590
0,0,1.000000,1,0.000000
0,0,0.726199,1,0.273801
0,0,1.000000,1,0.000000
0,1,0.505649,0,0.494351
0,1,0.507618,0,0.492382
0,0,0.500998,1,0.499002
0,1,0.513935,0,0.486065
0,1,0.501636,0,0.498364
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.582408,1,0.417592
0,0,0.531769,1,0.468231
0,1,0.531179,0,0.468821
0,1,0.507262,0,0.492738
0,0,0.553441,1,0.446559
0,0,0.521861,1,0.478139
0,0,0.504765,1,0.495235
0,1,0.654441,0,0.345559
0,0,0.984596,1,0.015404
0,0,0.590410,1,0.409590
0,0,1.000000,1,0.000000
0,1,0.520517,0,0.479483
0,1,0.504991,0,0.495009
0,0,0.726199,1,0.273801
0,0,0.550113,1,0.449887
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.519501,0,0.480499
0,1,0.524980,0,0.475020
0,0,0.561393,1,0.438607
0,0,0.527306,1,0.472694
0,0,0.660605,1,0.339395
0,0,0.525328,1,0.474672
0,0,0.553959,1,0.446041
0,0,0.984596,1,0.015404
0,0,0.519819,1,0.480181
0,0,0.518219,1,0.481781
0,1,0.507887,0,0.492113
0,0,0.536836,1,0.463164
0,1,0.516229,0,0.483771
0,0,0.617619,1,0.382381
0,0,0.726199,1,0.273801
0,1,0.554303,0,0.445697
0,0,0.726199,1,0.273801
0,0,0.512722,1,0.487278
0,0,0.562703,1,0.437297
0,1,0.542673,0,0.457327
0,0,0.513857,1,0.486143
0,1,0.530452,0,0.469548
0,0,0.554256,1,0.445744
0,0,0.643530,1,0.356470
0,1,0.501557,0,0.498443
0,0,0.582408,1,0.417592
0,0,0.547138,1,0.452862
0,0,0.559325,1,0.440675
0,0,0.726199,1,0.273801
0,1,0.516077,0,0.483923
0,0,0.502476,1,0.497524
0,0,1.000000,1,0.000000
0,0,0.508912,1,0.491088
0,0,0.510354,1,0.489646
0,1,0.508131,0,0.491869
0,0,0.726199,1,0.273801
0,1,0.500309,0,0.499691
0,1,0.512118,0,0.487882
0,0,0.567017,1,0.432983
0,0,0.608731,1,0.391269
0,0,0.508912,1,0.491088
0,0,1.000000,1,0.000000
0,1,0.519532,0,0.480468
0,0,0.506991,1,0.493009
0,0,0.556205,1,0.443795
0,0,0.585581,1,0.414419
0,1,0.516603,0,0.483397
0,1,0.543381,0,0.456619
0,0,1.000000,1,0.000000
0,0,0.571846,1,0.428154
0,0,1.000000,1,0.000000
0,1,0.534024,0,0.465976
0,1,0.503844,0,0.496156
0,1,0.516603,0,0.483397
0,0,1.000000,1,0.000000
0,1,0.521466,0,0.478534
0,0,0.505542,1,0.494458
0,0,0.631553,1,0.368447
0,0,0.546154,1,0.453846
0,0,0.528555,1,0.471445
0,0,1.000000,1,0.000000
0,1,0.502251,0,0.497749
0,0,0.512204,1,0.487796
0,1,0.539897,0,0.460103
0,1,0.537671,0,0.462329
0,1,0.623052,0,0.376948
0,1,0.669633,0,0.330367
