y,y_pred,y_pred_prob,,
0,0,0.586414,1,0.413586
0,0,1.000000,1,0.000000
0,0,0.502687,1,0.497313
0,1,0.541174,0,0.458826
0,0,0.576089,1,0.423911
0,1,0.575766,0,0.424234
0,1,0.517135,0,0.482865
0,1,0.507096,0,0.492904
0,0,0.586414,1,0.413586
0,0,0.519709,1,0.480291
0,0,0.586414,1,0.413586
0,0,0.511630,1,0.488370
0,0,0.652747,1,0.347253
0,0,1.000000,1,0.000000
0,0,0.700680,1,0.299320
0,0,0.613954,1,0.386046
0,1,0.522256,0,0.477744
0,0,0.523595,1,0.476405
0,0,0.505305,1,0.494695
0,0,0.545142,1,0.454858
0,0,0.525657,1,0.474343
0,0,0.527876,1,0.472124
0,0,0.833726,1,0.166274
0,1,0.558945,0,0.441055
0,1,0.541776,0,0.458224
0,0,0.504419,1,0.495581
0,0,0.833726,1,0.166274
0,0,0.549627,1,0.450373
0,0,0.517950,1,0.482050
0,1,0.541174,0,0.458826
0,1,0.525929,0,0.474071
0,0,0.524203,1,0.475797
0,1,0.541174,0,0.458826
0,0,0.830060,1,0.169940
0,0,0.545142,1,0.454858
0,1,0.519126,0,0.480874
0,0,0.521687,1,0.478313
0,1,0.541174,0,0.458826
0,1,0.513827,0,0.486173
0,0,0.504771,1,0.495229
0,1,0.517888,0,0.482112
0,1,0.534570,0,0.465430
0,0,0.532209,1,0.467791
0,0,0.565593,1,0.434407
0,0,0.689079,1,0.310921
0,1,0.503132,0,0.496868
0,1,0.521110,0,0.478890
0,0,0.509700,1,0.490300
0,1,0.503132,0,0.496868
0,0,0.504956,1,0.495044
0,0,1.000000,1,0.000000
0,0,0.727945,1,0.272055
0,1,0.541969,0,0.458031
0,0,0.670791,1,0.329209
0,0,0.574374,1,0.425626
0,1,0.534964,0,0.465036
0,0,0.504395,1,0.495605
0,0,0.586414,1,0.413586
0,1,0.541174,0,0.458826
0,1,0.541174,0,0.458826
0,1,0.541174,0,0.458826
0,1,0.522472,0,0.477528
0,0,0.518034,1,0.481966
0,0,0.680460,1,0.319540
0,0,0.513806,1,0.486194
0,1,0.531446,0,0.468554
0,1,0.515562,0,0.484438
0,0,0.511466,1,0.488534
0,0,0.750698,1,0.249302
0,0,1.000000,1,0.000000
0,1,0.501528,0,0.498472
0,0,0.556429,1,0.443571
0,1,0.567508,0,0.432492
0,0,0.513562,1,0.486438
0,0,0.762015,1,0.237985
0,0,0.557819,1,0.442181
0,0,1.000000,1,0.000000
0,0,0.622499,1,0.377501
0,0,0.535061,1,0.464939
0,0,1.000000,1,0.000000
0,1,0.541174,0,0.458826
0,1,0.531515,0,0.468485
0,1,0.507109,0,0.492891
0,1,0.502866,0,0.497134
0,1,0.515101,0,0.484899
0,0,0.519261,1,0.480739
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.586414,1,0.413586
0,0,0.517967,1,0.482033
0,1,0.533338,0,0.466662
0,1,0.501765,0,0.498235
0,1,0.509247,0,0.490753
0,1,0.501027,0,0.498973
0,1,0.508430,0,0.491570
0,0,0.755720,1,0.244280
0,0,0.644312,1,0.355688
0,0,0.622499,1,0.377501
0,1,0.541174,0,0.458826
0,1,0.533907,0,0.466093
0,1,0.503799,0,0.496201
0,0,0.833726,1,0.166274
0,0,0.640341,1,0.359659
0,0,0.583560,1,0.416440
0,0,1.000000,1,0.000000
0,1,0.551238,0,0.448762
0,1,0.507539,0,0.492461
0,0,0.539463,1,0.460537
0,0,0.548129,1,0.451871
0,0,0.606414,1,0.393586
0,0,0.535142,1,0.464858
0,0,0.532271,1,0.467729
0,0,0.644312,1,0.355688
0,0,0.543744,1,0.456256
0,0,0.512766,1,0.487234
0,1,0.520762,0,0.479238
0,0,0.547716,1,0.452284
0,1,0.519630,0,0.480370
0,0,0.750698,1,0.249302
0,0,1.000000,1,0.000000
0,1,0.574946,0,0.425054
0,0,0.833726,1,0.166274
0,0,0.504549,1,0.495451
0,0,0.525653,1,0.474347
0,1,0.504804,0,0.495196
0,0,0.532879,1,0.467121
0,1,0.541969,0,0.458031
0,0,0.519709,1,0.480291
0,0,0.719761,1,0.280239
0,1,0.508864,0,0.491136
0,0,0.586414,1,0.413586
0,0,0.531674,1,0.468326
0,0,0.602842,1,0.397158
0,0,1.000000,1,0.000000
0,0,0.553693,1,0.446307
0,0,0.539606,1,0.460394
0,1,0.612058,0,0.387942
0,0,0.527876,1,0.472124
0,1,0.506041,0,0.493959
0,1,0.514836,0,0.485164
0,0,0.833726,1,0.166274
0,1,0.506038,0,0.493962
0,1,0.524041,0,0.475959
0,0,0.541979,1,0.458021
0,0,0.660597,1,0.339403
0,0,0.527876,1,0.472124
0,0,1.000000,1,0.000000
0,1,0.502906,0,0.497094
0,1,0.541174,0,0.458826
0,0,0.571941,1,0.428059
0,0,1.000000,1,0.000000
0,0,0.528866,1,0.471134
0,1,0.546412,0,0.453588
0,0,0.535061,1,0.464939
0,0,0.560592,1,0.439408
0,0,1.000000,1,0.000000
0,0,0.524716,1,0.475284
0,1,0.518054,0,0.481946
0,0,0.528866,1,0.471134
0,1,0.541174,0,0.458826
0,1,0.512579,0,0.487421
0,0,0.531170,1,0.468830
0,0,0.558753,1,0.441247
0,0,0.652530,1,0.347470
0,0,0.532497,1,0.467503
0,1,0.541174,0,0.458826
0,1,0.508834,0,0.491166
0,0,0.501762,1,0.498238
0,1,0.509865,0,0.490135
0,0,0.516418,1,0.483582
0,1,0.511322,0,0.488678
0,1,0.535722,0,0.464278
