y,y_pred,y_pred_prob,oth_pred,oth_pred_prob
1,0,0.518550,1,0.481450
1,1,0.535722,0,0.464278
1,1,0.537709,0,0.462291
1,0,0.506885,1,0.493115
1,1,0.541174,0,0.458826
1,1,0.531100,0,0.468900
1,0,0.510500,1,0.489500
1,1,0.529821,0,0.470179
1,0,0.506627,1,0.493373
1,0,0.500698,1,0.499302
1,0,0.510855,1,0.489145
1,0,0.549505,1,0.450495
1,0,0.513240,1,0.486760
1,0,0.526558,1,0.473442
1,0,0.584041,1,0.415959
1,1,0.522472,0,0.477528
1,1,0.518668,0,0.481332
1,0,0.590874,1,0.409126
1,1,0.565643,0,0.434357
1,1,0.525480,0,0.474520
1,0,0.532209,1,0.467791
1,0,0.509071,1,0.490929
1,1,0.604622,0,0.395378
1,0,1.000000,1,0.000000
1,0,0.527811,1,0.472189
1,1,0.522174,0,0.477826
1,1,0.530231,0,0.469769
1,1,0.541174,0,0.458826
1,1,0.541174,0,0.458826
1,1,0.531112,0,0.468888
1,1,0.581770,0,0.418230
1,1,0.519999,0,0.480001
1,1,0.513484,0,0.486516
1,1,0.547640,0,0.452360
1,1,0.522457,0,0.477543
1,1,0.592101,0,0.407899
1,1,0.530060,0,0.469940
1,1,0.529340,0,0.470660
1,1,0.511130,0,0.488870
1,1,0.546708,0,0.453292
1,1,0.525418,0,0.474582
1,1,0.707846,0,0.292154
1,1,0.520110,0,0.479890
1,1,0.500930,0,0.499070
1,1,0.504104,0,0.495896
1,0,0.556429,1,0.443571
1,0,0.633631,1,0.366369
1,1,0.506038,0,0.493962
1,1,0.523752,0,0.476248
1,0,0.509665,1,0.490335
1,1,0.582048,0,0.417952
1,1,0.530328,0,0.469672
1,1,0.516649,0,0.483351
1,0,0.528229,1,0.471771
1,1,0.504842,0,0.495158
1,1,0.541174,0,0.458826
1,0,0.517264,1,0.482736
1,1,0.528883,0,0.471117
1,1,0.581171,0,0.418829
1,1,0.520089,0,0.479911
1,1,0.560605,0,0.439395
1,1,0.525459,0,0.474541
1,1,0.512550,0,0.487450
1,0,0.549505,1,0.450495
1,1,0.534025,0,0.465975
1,1,0.513542,0,0.486458
1,0,0.509488,1,0.490512
1,1,0.518177,0,0.481823
1,1,0.527311,0,0.472689
1,0,0.513634,1,0.486366
1,0,0.501826,1,0.498174
1,0,1.000000,1,0.000000
1,1,0.552465,0,0.447535
1,1,0.525459,0,0.474541
1,1,0.542261,0,0.457739
1,0,0.510769,1,0.489231
1,0,1.000000,1,0.000000
1,1,0.505646,0,0.494354
1,1,0.515536,0,0.484464
1,1,0.541174,0,0.458826
1,1,0.541174,0,0.458826
1,1,0.505864,0,0.494136
1,0,1.000000,1,0.000000
1,0,0.541515,1,0.458485
1,1,0.541174,0,0.458826
1,1,0.515453,0,0.484547
1,1,0.504827,0,0.495173
1,0,0.514350,1,0.485650
1,1,0.527278,0,0.472722
1,1,0.541174,0,0.458826
1,1,0.541969,0,0.458031
1,1,0.527144,0,0.472856
1,1,0.513484,0,0.486516
1,1,0.520086,0,0.479914
1,1,0.551904,0,0.448096
1,1,0.512797,0,0.487203
1,1,0.561402,0,0.438598
1,1,0.581770,0,0.418230
1,1,0.541845,0,0.458155
1,1,0.517571,0,0.482429
1,1,0.504463,0,0.495537
1,1,0.538828,0,0.461172
1,1,0.504842,0,0.495158
1,1,0.515536,0,0.484464
1,1,0.501942,0,0.498058
1,0,1.000000,1,0.000000
1,1,0.502866,0,0.497134
1,1,0.547640,0,0.452360
1,1,0.527278,0,0.472722
1,0,1.000000,1,0.000000
1,1,0.514536,0,0.485464
1,0,0.511303,1,0.488697
1,0,0.537420,1,0.462580
1,1,0.510606,0,0.489394
1,0,0.755720,1,0.244280
1,0,1.000000,1,0.000000
1,1,0.515197,0,0.484803
1,1,0.517246,0,0.482754
1,1,0.527867,0,0.472133
1,1,0.515453,0,0.484547
1,1,0.581770,0,0.418230
1,1,0.514048,0,0.485952
1,1,0.542482,0,0.457518
1,1,0.543060,0,0.456940
1,1,0.541174,0,0.458826
1,0,0.522823,1,0.477177
1,1,0.501486,0,0.498514
1,1,0.541174,0,0.458826
1,1,0.513456,0,0.486544
1,1,0.522457,0,0.477543
1,1,0.539141,0,0.460859
1,1,0.522472,0,0.477528
1,1,0.509317,0,0.490683
1,1,0.551211,0,0.448789
1,1,0.518929,0,0.481071
1,1,0.513114,0,0.486886
1,1,0.522472,0,0.477528
1,1,0.534516,0,0.465484
1,0,0.522783,1,0.477217
1,1,0.551171,0,0.448829
1,1,0.574315,0,0.425685
1,1,0.511838,0,0.488162
1,1,0.508777,0,0.491223
1,1,0.519315,0,0.480685
1,0,0.508951,1,0.491049
1,1,0.523880,0,0.476120
1,0,0.556356,1,0.443644
1,1,0.541174,0,0.458826
1,1,0.520762,0,0.479238
1,1,0.541957,0,0.458043
1,1,0.599070,0,0.400930
1,1,0.541174,0,0.458826
1,1,0.604127,0,0.395873
1,1,0.581171,0,0.418829
1,1,0.524377,0,0.475623
1,0,0.517231,1,0.482769
1,1,0.533222,0,0.466778
1,1,0.529340,0,0.470660
1,1,0.573958,0,0.426042
1,1,0.536778,0,0.463222
1,1,0.541969,0,0.458031
1,1,0.529340,0,0.470660
1,1,0.505092,0,0.494908
1,1,0.545071,0,0.454929
1,0,0.508951,1,0.491049
1,1,0.524377,0,0.475623
1,1,0.520086,0,0.479914
1,1,0.541174,0,0.458826
1,1,0.533346,0,0.466654
1,1,0.517917,0,0.482083
1,0,0.526969,1,0.473031
1,1,0.508777,0,0.491223
1,0,1.000000,1,0.000000
1,0,0.750698,1,0.249302
1,1,0.511876,0,0.488124
1,0,1.000000,1,0.000000
1,1,0.522472,0,0.477528
1,1,0.522472,0,0.477528
1,1,0.519126,0,0.480874
1,1,0.541174,0,0.458826
1,1,0.525737,0,0.474263
1,1,0.506041,0,0.493959
1,1,0.522472,0,0.477528
1,1,0.541174,0,0.458826
1,0,0.506132,1,0.493868
1,1,0.527278,0,0.472722
1,1,0.511542,0,0.488458
1,0,0.507934,1,0.492066
1,1,0.522341,0,0.477659
1,0,0.528866,1,0.471134
1,1,0.533015,0,0.466985
1,1,0.523723,0,0.476277
1,1,0.535549,0,0.464451
1,0,0.508951,1,0.491049
1,1,0.509054,0,0.490946
1,0,0.526337,1,0.473663
1,1,0.574765,0,0.425235
1,1,0.505864,0,0.494136
1,0,0.502457,1,0.497543
1,0,0.590874,1,0.409126
1,1,0.527311,0,0.472689
1,0,0.527811,1,0.472189
1,1,0.518155,0,0.481845
1,1,0.541174,0,0.458826
1,0,0.500631,1,0.499369
1,1,0.527278,0,0.472722
1,0,0.527180,1,0.472820
1,0,0.755720,1,0.244280
1,0,0.565593,1,0.434407
1,1,0.522472,0,0.477528
1,1,0.512896,0,0.487104
1,1,0.518781,0,0.481219
1,1,0.541174,0,0.458826
1,1,0.509820,0,0.490180
1,1,0.527311,0,0.472689
1,0,1.000000,1,0.000000
1,0,0.516086,1,0.483914
1,0,0.526558,1,0.473442
1,1,0.541174,0,0.458826
1,1,0.500141,0,0.499859
1,1,0.522472,0,0.477528
1,0,0.528866,1,0.471134
1,1,0.514536,0,0.485464
1,1,0.533015,0,0.466985
1,0,0.529685,1,0.470315
1,1,0.549590,0,0.450410
1,0,0.559794,1,0.440206
1,0,0.541749,1,0.458251
1,1,0.513042,0,0.486958
1,0,0.531170,1,0.468830
1,1,0.541174,0,0.458826
1,1,0.514836,0,0.485164
1,1,0.541174,0,0.458826
1,0,0.509192,1,0.490808
1,1,0.519183,0,0.480817
1,0,0.541322,1,0.458678
1,1,0.543971,0,0.456029
1,0,0.517173,1,0.482827
1,1,0.540620,0,0.459380
1,1,0.505815,0,0.494185
1,0,0.502784,1,0.497216
1,1,0.542492,0,0.457508
1,1,0.541174,0,0.458826
1,1,0.507812,0,0.492188
1,1,0.561617,0,0.438383
1,1,0.509634,0,0.490366
1,1,0.501999,0,0.498001
1,1,0.508777,0,0.491223
1,0,0.509678,1,0.490322
1,1,0.531939,0,0.468061
1,0,0.506878,1,0.493122
1,1,0.505953,0,0.494047
1,0,0.644312,1,0.355688
1,0,0.522773,1,0.477227
1,1,0.522906,0,0.477094
1,1,0.517089,0,0.482911
1,1,0.518965,0,0.481035
1,1,0.508536,0,0.491464
1,1,0.545071,0,0.454929
1,1,0.504171,0,0.495829
1,0,0.511757,1,0.488243
1,0,1.000000,1,0.000000
1,0,0.615233,1,0.384767
1,0,0.506485,1,0.493515
1,1,0.534619,0,0.465381
1,1,0.512896,0,0.487104
1,1,0.532917,0,0.467083
1,1,0.536645,0,0.463355
1,0,0.501650,1,0.498350
1,1,0.541120,0,0.458880
1,1,0.565643,0,0.434357
1,1,0.508777,0,0.491223
1,0,0.519593,1,0.480407
1,1,0.541969,0,0.458031
1,0,0.547716,1,0.452284
1,0,0.508731,1,0.491269
1,1,0.533358,0,0.466642
1,1,0.508649,0,0.491351
1,1,0.513042,0,0.486958
1,1,0.532054,0,0.467946
1,0,0.531170,1,0.468830
1,1,0.516380,0,0.483620
1,0,0.528697,1,0.471303
1,1,0.534227,0,0.465773
1,1,0.516530,0,0.483470
1,0,0.547423,1,0.452577
1,0,0.553042,1,0.446958
1,1,0.541174,0,0.458826
1,1,0.550740,0,0.449260
1,1,0.500930,0,0.499070
1,1,0.526355,0,0.473645
1,1,0.519727,0,0.480273
1,0,0.556429,1,0.443571
1,1,0.517917,0,0.482083
1,1,0.520489,0,0.479511
1,1,0.513042,0,0.486958
1,1,0.515473,0,0.484527
1,0,0.510669,1,0.489331
1,0,0.512570,1,0.487430
1,0,0.515030,1,0.484970
1,1,0.519457,0,0.480543
1,1,0.518397,0,0.481603
1,0,0.519674,1,0.480326
1,1,0.515773,0,0.484227
1,1,0.541174,0,0.458826
1,0,0.619947,1,0.380053
1,1,0.532221,0,0.467779
1,0,0.547572,1,0.452428
1,1,0.522472,0,0.477528
1,1,0.516727,0,0.483273
1,0,0.531170,1,0.468830
1,1,0.520955,0,0.479045
1,0,0.550695,1,0.449305
1,0,0.550695,1,0.449305
1,1,0.505785,0,0.494215
1,1,0.551246,0,0.448754
1,1,0.549050,0,0.450950
1,1,0.541969,0,0.458031
1,1,0.531515,0,0.468485
1,1,0.513245,0,0.486755
1,1,0.512775,0,0.487225
1,0,0.557049,1,0.442951
1,0,1.000000,1,0.000000
1,0,0.553042,1,0.446958
1,1,0.523489,0,0.476511
1,1,0.548094,0,0.451906
1,0,0.539355,1,0.460645
1,1,0.509134,0,0.490866
1,1,0.520762,0,0.479238
1,0,0.517231,1,0.482769
1,1,0.536915,0,0.463085
1,1,0.527954,0,0.472046
1,1,0.506041,0,0.493959
1,1,0.545071,0,0.454929
1,1,0.517028,0,0.482972
1,1,0.515390,0,0.484610
1,0,1.000000,1,0.000000
1,1,0.550740,0,0.449260
1,1,0.514836,0,0.485164
1,1,0.534227,0,0.465773
1,1,0.525889,0,0.474111
1,0,0.516402,1,0.483598
1,0,0.501275,1,0.498725
1,0,0.515030,1,0.484970
1,1,0.523612,0,0.476388
1,1,0.525072,0,0.474928
1,1,0.511602,0,0.488398
1,1,0.533907,0,0.466093
1,1,0.529119,0,0.470881
1,0,0.574374,1,0.425626
1,1,0.524041,0,0.475959
1,1,0.522472,0,0.477528
1,0,0.532271,1,0.467729
1,1,0.515453,0,0.484547
1,0,1.000000,1,0.000000
1,1,0.552630,0,0.447370
1,1,0.541174,0,0.458826
1,0,0.521489,1,0.478511
1,1,0.541174,0,0.458826
1,1,0.533907,0,0.466093
1,0,0.511751,1,0.488249
1,1,0.503132,0,0.496868
1,0,0.530184,1,0.469816
0,1,0.502084,0,0.497916
0,0,0.504956,1,0.495044
0,0,0.648011,1,0.351989
0,0,0.541749,1,0.458251
0,1,0.531515,0,0.468485
0,0,0.588574,1,0.411426
0,0,1.000000,1,0.000000
0,1,0.525218,0,0.474782
0,1,0.510176,0,0.489824
0,1,0.522457,0,0.477543
0,1,0.535722,0,0.464278
0,1,0.518738,0,0.481262
0,0,0.516418,1,0.483582
0,1,0.518054,0,0.481946
0,0,1.000000,1,0.000000
0,1,0.541174,0,0.458826
0,0,1.000000,1,0.000000
0,1,0.526385,0,0.473615
0,0,0.628709,1,0.371291
0,0,0.501230,1,0.498770
0,1,0.558313,0,0.441687
0,1,0.506921,0,0.493079
0,0,0.520416,1,0.479584
0,0,0.556624,1,0.443376
0,0,0.792104,1,0.207896
0,1,0.575766,0,0.424234
0,1,0.541174,0,0.458826
0,0,0.506130,1,0.493870
0,0,0.526337,1,0.473663
0,0,0.833726,1,0.166274
0,1,0.535722,0,0.464278
0,1,0.552630,0,0.447370
0,0,0.562825,1,0.437175
0,1,0.525641,0,0.474359
0,0,0.515284,1,0.484716
0,0,0.830060,1,0.169940
0,0,0.648011,1,0.351989
0,1,0.535968,0,0.464032
0,0,1.000000,1,0.000000
0,0,0.531310,1,0.468690
0,0,0.586414,1,0.413586
0,1,0.527278,0,0.472722
0,0,0.510537,1,0.489463
0,0,0.511174,1,0.488826
0,0,0.602842,1,0.397158
0,0,0.500631,1,0.499369
0,0,0.545300,1,0.454700
0,1,0.541174,0,0.458826
0,0,0.546127,1,0.453873
0,1,0.530715,0,0.469285
0,0,1.000000,1,0.000000
0,0,0.505305,1,0.494695
0,0,0.586414,1,0.413586
0,0,0.530128,1,0.469872
0,0,1.000000,1,0.000000
0,1,0.552630,0,0.447370
0,1,0.583739,0,0.416261
0,1,0.535428,0,0.464572
0,1,0.542261,0,0.457739
0,0,0.535142,1,0.464858
0,0,0.504956,1,0.495044
0,1,0.541174,0,0.458826
0,1,0.612058,0,0.387942
0,1,0.515531,0,0.484469
0,1,0.500141,0,0.499859
0,0,0.586414,1,0.413586
0,0,0.539695,1,0.460305
0,0,0.671112,1,0.328888
0,0,0.833726,1,0.166274
0,0,0.833726,1,0.166274
0,1,0.509634,0,0.490366
0,0,0.536814,1,0.463186
0,0,0.500631,1,0.499369
0,0,0.519863,1,0.480137
0,0,0.525250,1,0.474750
0,0,0.509321,1,0.490679
0,0,0.506942,1,0.493058
0,0,1.000000,1,0.000000
0,0,0.589177,1,0.410823
0,0,0.500639,1,0.499361
0,0,0.556637,1,0.443363
0,1,0.503132,0,0.496868
0,1,0.500688,0,0.499312
0,1,0.535722,0,0.464278
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.533736,1,0.466264
0,0,0.576089,1,0.423911
0,0,0.514949,1,0.485051
0,1,0.508777,0,0.491223
0,0,0.538557,1,0.461443
0,1,0.525988,0,0.474012
0,0,0.504817,1,0.495183
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.563679,1,0.436321
0,0,0.727945,1,0.272055
0,1,0.524686,0,0.475314
0,0,0.547716,1,0.452284
0,1,0.500166,0,0.499834
0,1,0.520762,0,0.479238
0,1,0.525175,0,0.474825
0,1,0.525866,0,0.474134
0,0,0.501869,1,0.498131
0,1,0.522457,0,0.477543
0,0,0.526752,1,0.473248
0,0,0.535147,1,0.464853
0,1,0.504317,0,0.495683
0,1,0.518054,0,0.481946
0,0,0.519709,1,0.480291
0,0,1.000000,1,0.000000
0,0,0.542271,1,0.457729
0,0,0.833726,1,0.166274
0,0,0.569068,1,0.430932
0,1,0.639558,0,0.360442
0,1,0.541969,0,0.458031
0,0,0.541749,1,0.458251
0,1,0.534895,0,0.465105
0,0,0.601429,1,0.398571
0,0,0.586414,1,0.413586
0,0,0.833726,1,0.166274
0,0,0.535142,1,0.464858
0,0,0.515030,1,0.484970
0,1,0.502866,0,0.497134
0,0,1.000000,1,0.000000
0,0,0.542519,1,0.457481
0,1,0.570166,0,0.429834
0,0,0.543632,1,0.456368
0,1,0.541174,0,0.458826
0,0,1.000000,1,0.000000
0,1,0.536790,0,0.463210
0,1,0.516530,0,0.483470
0,1,0.515834,0,0.484166
0,0,0.689804,1,0.310196
0,0,0.574374,1,0.425626
0,0,1.000000,1,0.000000
0,1,0.551892,0,0.448108
0,1,0.627195,0,0.372805
0,0,0.558753,1,0.441247
0,1,0.622398,0,0.377602
0,0,0.584041,1,0.415959
0,0,0.526422,1,0.473578
0,1,0.541174,0,0.458826
0,1,0.511351,0,0.488649
0,0,0.565332,1,0.434668
0,1,0.541174,0,0.458826
0,0,0.530695,1,0.469305
0,1,0.516530,0,0.483470
0,0,0.520713,1,0.479287
0,0,0.762015,1,0.237985
0,1,0.532923,0,0.467077
0,0,0.545991,1,0.454009
0,0,0.546550,1,0.453450
0,0,0.521687,1,0.478313
0,1,0.541174,0,0.458826
0,0,0.547716,1,0.452284
0,0,0.542733,1,0.457267
0,1,0.527278,0,0.472722
0,1,0.508495,0,0.491505
0,0,0.579190,1,0.420810
0,1,0.510234,0,0.489766
0,0,0.569467,1,0.430533
0,0,0.501275,1,0.498725
0,0,0.500054,1,0.499946
0,0,0.505910,1,0.494090
0,1,0.500176,0,0.499824
0,0,0.504223,1,0.495777
0,0,0.531170,1,0.468830
0,1,0.565643,0,0.434357
0,1,0.581770,0,0.418230
0,0,0.588534,1,0.411466
0,0,1.000000,1,0.000000
0,0,0.529685,1,0.470315
0,1,0.525459,0,0.474541
0,0,0.592762,1,0.407238
0,0,0.633701,1,0.366299
0,0,0.506942,1,0.493058
0,1,0.502203,0,0.497797
0,1,0.520602,0,0.479398
0,0,0.586414,1,0.413586
0,0,0.833726,1,0.166274
0,1,0.519630,0,0.480370
0,0,0.719761,1,0.280239
0,1,0.541174,0,0.458826
0,0,0.501762,1,0.498238
0,1,0.516530,0,0.483470
0,0,0.568707,1,0.431293
0,0,1.000000,1,0.000000
0,0,0.501897,1,0.498103
0,0,0.526898,1,0.473102
0,0,0.524456,1,0.475544
0,0,1.000000,1,0.000000
0,1,0.529340,0,0.470660
0,0,0.652530,1,0.347470
0,0,0.833726,1,0.166274
0,1,0.501652,0,0.498348
0,1,0.515370,0,0.484630
0,0,0.560592,1,0.439408
0,0,0.526725,1,0.473275
0,0,0.560592,1,0.439408
0,0,0.586414,1,0.413586
0,1,0.541174,0,0.458826
0,1,0.524041,0,0.475959
0,1,0.515473,0,0.484527
0,1,0.550740,0,0.449260
0,0,0.737059,1,0.262941
0,0,0.536798,1,0.463202
0,0,0.532000,1,0.468000
0,0,0.512134,1,0.487866
0,1,0.500141,0,0.499859
0,0,0.535382,1,0.464618
0,1,0.541174,0,0.458826
0,0,0.518927,1,0.481073
0,1,0.560469,0,0.439531
0,1,0.529340,0,0.470660
0,0,0.587548,1,0.412452
0,0,0.519709,1,0.480291
0,0,0.648011,1,0.351989
0,0,0.689079,1,0.310921
0,1,0.541174,0,0.458826
0,0,0.548761,1,0.451239
0,1,0.521843,0,0.478157
0,0,0.522773,1,0.477227
0,1,0.573958,0,0.426042
0,1,0.533221,0,0.466779
0,0,0.527811,1,0.472189
0,0,0.506485,1,0.493515
0,0,0.605183,1,0.394817
0,1,0.541174,0,0.458826
0,1,0.501282,0,0.498718
0,1,0.535722,0,0.464278
0,0,1.000000,1,0.000000
0,0,0.522850,1,0.477150
0,0,0.545687,1,0.454313
0,1,0.545614,0,0.454386
0,0,1.000000,1,0.000000
0,1,0.515637,0,0.484363
0,1,0.553479,0,0.446521
0,1,0.541174,0,0.458826
0,1,0.599070,0,0.400930
0,0,0.501544,1,0.498456
0,0,1.000000,1,0.000000
0,0,0.586414,1,0.413586
0,0,0.514139,1,0.485861
0,1,0.567508,0,0.432492
0,0,0.555155,1,0.444845
0,1,0.524970,0,0.475030
0,0,0.552271,1,0.447729
0,1,0.541174,0,0.458826
0,1,0.533358,0,0.466642
0,0,0.548761,1,0.451239
0,1,0.502970,0,0.497030
0,0,1.000000,1,0.000000
0,1,0.523105,0,0.476895
0,0,0.595344,1,0.404656
0,1,0.508216,0,0.491784
0,0,0.576502,1,0.423498
0,0,0.814222,1,0.185778
0,1,0.533999,0,0.466001
0,0,0.503637,1,0.496363
0,0,1.000000,1,0.000000
0,1,0.530868,0,0.469132
0,1,0.509758,0,0.490242
0,0,0.535700,1,0.464300
0,0,0.526337,1,0.473663
0,0,0.521144,1,0.478856
0,0,0.501650,1,0.498350
0,0,0.502512,1,0.497488
0,0,0.547737,1,0.452263
0,0,0.549050,1,0.450950
0,1,0.509634,0,0.490366
0,0,0.616373,1,0.383627
0,1,0.552630,0,0.447370
0,1,0.541174,0,0.458826
0,0,0.518829,1,0.481171
0,0,1.000000,1,0.000000
0,0,0.544972,1,0.455028
0,1,0.516530,0,0.483470
0,1,0.604622,0,0.395378
0,0,0.518531,1,0.481469
0,0,0.519709,1,0.480291
0,0,0.516418,1,0.483582
0,0,1.000000,1,0.000000
0,1,0.511130,0,0.488870
0,0,0.517950,1,0.482050
0,0,0.537420,1,0.462580
0,1,0.541174,0,0.458826
0,0,0.518276,1,0.481724
0,0,0.833726,1,0.166274
0,1,0.524135,0,0.475865
0,0,0.514401,1,0.485599
0,0,0.519619,1,0.480381
0,1,0.541174,0,0.458826
0,0,0.583560,1,0.416440
0,0,0.514139,1,0.485861
0,1,0.541174,0,0.458826
0,0,0.513498,1,0.486502
0,0,0.513542,1,0.486458
0,0,0.532276,1,0.467724
0,1,0.519983,0,0.480017
0,0,0.504169,1,0.495831
0,0,0.689804,1,0.310196
0,1,0.500910,0,0.499090
0,1,0.541174,0,0.458826
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.581770,0,0.418230
0,0,0.532058,1,0.467942
0,0,0.547716,1,0.452284
0,1,0.561916,0,0.438084
0,1,0.537314,0,0.462686
0,0,0.537463,1,0.462537
0,0,0.541749,1,0.458251
0,0,0.519709,1,0.480291
0,0,0.507093,1,0.492907
0,0,0.519709,1,0.480291
0,0,1.000000,1,0.000000
0,0,0.541749,1,0.458251
0,0,0.833726,1,0.166274
0,0,0.544981,1,0.455019
0,0,1.000000,1,0.000000
0,0,0.522661,1,0.477339
0,0,0.515130,1,0.484870
0,0,0.627635,1,0.372365
0,0,0.503353,1,0.496647
0,0,0.584562,1,0.415438
0,1,0.552630,0,0.447370
0,1,0.570166,0,0.429834
0,1,0.520602,0,0.479398
0,0,0.670791,1,0.329209
0,1,0.604622,0,0.395378
0,1,0.541174,0,0.458826
0,1,0.511713,0,0.488287
0,0,0.549699,1,0.450301
0,1,0.513858,0,0.486142
0,0,0.586414,1,0.413586
0,1,0.541174,0,0.458826
0,0,0.514973,1,0.485027
0,0,0.504956,1,0.495044
0,1,0.553479,0,0.446521
0,0,0.519941,1,0.480059
0,1,0.513762,0,0.486238
0,0,0.519380,1,0.480620
0,0,0.550930,1,0.449070
0,0,0.519236,1,0.480764
0,0,0.503895,1,0.496105
0,0,0.522572,1,0.477428
0,0,0.547423,1,0.452577
0,0,0.636918,1,0.363082
0,1,0.581770,0,0.418230
0,1,0.510708,0,0.489292
0,0,0.508951,1,0.491049
0,1,0.503828,0,0.496172
0,1,0.524310,0,0.475690
0,1,0.515558,0,0.484442
0,0,0.578071,1,0.421929
0,1,0.581770,0,0.418230
0,0,0.683680,1,0.316320
0,0,0.622499,1,0.377501
0,1,0.529918,0,0.470082
0,0,0.501650,1,0.498350
0,1,0.604622,0,0.395378
0,0,0.506878,1,0.493122
0,1,0.520902,0,0.479098
0,1,0.546757,0,0.453243
0,1,0.501376,0,0.498624
0,1,0.520069,0,0.479931
0,0,0.613954,1,0.386046
0,1,0.536249,0,0.463751
0,0,0.514619,1,0.485381
0,0,0.652530,1,0.347470
0,0,0.511769,1,0.488231
0,1,0.515101,0,0.484899
0,0,0.513955,1,0.486045
0,0,0.556356,1,0.443644
0,1,0.501528,0,0.498472
0,0,0.518373,1,0.481627
0,0,0.590284,1,0.409716
0,1,0.581770,0,0.418230
0,0,0.833726,1,0.166274
0,1,0.520817,0,0.479183
0,0,0.513930,1,0.486070
0,1,0.525459,0,0.474541
0,0,0.573311,1,0.426689
0,1,0.518311,0,0.481689
0,0,1.000000,1,0.000000
0,0,0.508701,1,0.491299
0,1,0.541174,0,0.458826
0,1,0.502866,0,0.497134
0,0,0.636918,1,0.363082
0,1,0.541174,0,0.458826
0,1,0.502986,0,0.497014
0,1,0.517826,0,0.482174
0,1,0.520817,0,0.479183
0,0,1.000000,1,0.000000
0,0,0.500481,1,0.499519
0,0,0.531170,1,0.468830
0,0,0.507629,1,0.492371
0,1,0.516774,0,0.483226
0,1,0.528866,0,0.471134
0,0,1.000000,1,0.000000
0,0,0.515284,1,0.484716
0,0,0.833726,1,0.166274
0,1,0.542482,0,0.457518
0,0,0.576089,1,0.423911
0,1,0.560469,0,0.439531
0,0,0.587548,1,0.412452
0,1,0.503799,0,0.496201
0,0,0.519709,1,0.480291
0,0,0.586414,1,0.413586
0,0,0.534815,1,0.465185
0,0,0.596640,1,0.403360
0,0,0.580721,1,0.419279
0,0,0.595938,1,0.404062
0,1,0.516244,0,0.483756
0,0,0.574374,1,0.425626
0,0,0.556356,1,0.443644
0,1,0.516530,0,0.483470
0,0,0.576502,1,0.423498
0,0,1.000000,1,0.000000
0,1,0.523723,0,0.476277
0,1,0.515453,0,0.484547
0,0,0.518907,1,0.481093
0,0,0.518034,1,0.481966
0,0,0.527286,1,0.472714
0,0,0.511630,1,0.488370
0,1,0.544367,0,0.455633
0,0,0.513562,1,0.486438
0,0,0.644312,1,0.355688
0,1,0.541174,0,0.458826
0,0,0.557049,1,0.442951
0,0,0.527876,1,0.472124
0,0,0.519549,1,0.480451
0,1,0.604622,0,0.395378
0,1,0.537960,0,0.462040
0,0,0.520254,1,0.479746
0,1,0.541174,0,0.458826
0,0,0.500639,1,0.499361
0,0,0.516562,1,0.483438
0,0,0.561756,1,0.438244
0,0,0.568676,1,0.431324
0,1,0.516953,0,0.483047
0,0,0.833726,1,0.166274
0,1,0.517028,0,0.482972
0,0,0.501275,1,0.498725
0,1,0.583739,0,0.416261
0,1,0.552630,0,0.447370
0,0,0.509488,1,0.490512
0,1,0.513617,0,0.486383
0,1,0.558313,0,0.441687
0,0,0.750698,1,0.249302
0,0,1.000000,1,0.000000
0,0,0.541749,1,0.458251
0,0,0.519709,1,0.480291
0,0,0.519543,1,0.480457
0,1,0.518054,0,0.481946
0,0,0.512034,1,0.487966
0,0,0.501762,1,0.498238
0,0,0.586414,1,0.413586
0,0,0.513233,1,0.486767
0,0,0.833726,1,0.166274
0,1,0.529282,0,0.470718
0,1,0.541969,0,0.458031
0,1,0.518738,0,0.481262
0,0,1.000000,1,0.000000
0,0,0.527876,1,0.472124
0,1,0.539631,0,0.460369
0,0,0.519380,1,0.480620
0,0,0.622499,1,0.377501
0,1,0.501027,0,0.498973
0,0,0.508395,1,0.491605
0,0,0.542271,1,0.457729
0,0,0.830060,1,0.169940
0,1,0.515197,0,0.484803
0,1,0.522472,0,0.477528
0,1,0.511248,0,0.488752
0,0,0.609310,1,0.390690
0,0,0.519709,1,0.480291
0,1,0.565643,0,0.434357
0,0,0.833726,1,0.166274
0,0,0.541321,1,0.458679
0,1,0.530031,0,0.469969
0,1,0.541174,0,0.458826
0,0,0.518814,1,0.481186
0,0,0.586414,1,0.413586
0,1,0.541174,0,0.458826
0,0,0.534638,1,0.465362
0,0,0.543744,1,0.456256
0,1,0.504804,0,0.495196
0,0,1.000000,1,0.000000
0,0,0.503462,1,0.496538
0,1,0.548711,0,0.451289
0,1,0.561037,0,0.438963
0,0,0.533153,1,0.466847
0,0,0.541659,1,0.458341
0,1,0.503128,0,0.496872
0,0,0.627906,1,0.372094
0,0,0.535142,1,0.464858
0,1,0.541174,0,0.458826
0,0,0.532127,1,0.467873
0,1,0.639558,0,0.360442
0,0,1.000000,1,0.000000
0,1,0.553839,0,0.446161
0,1,0.506078,0,0.493922
0,0,1.000000,1,0.000000
0,0,0.586414,1,0.413586
0,0,0.571941,1,0.428059
0,0,0.508951,1,0.491049
0,1,0.505481,0,0.494519
0,0,0.541321,1,0.458679
