y,y_pred,y_pred_prob,,
0,0,0.531996,1,0.468004
0,0,1.000000,1,0.000000
0,1,0.526183,0,0.473817
0,0,0.617120,1,0.382880
0,0,0.526482,1,0.473518
0,1,0.735821,0,0.264179
0,1,0.507131,0,0.492869
0,1,0.513419,0,0.486581
0,0,0.531996,1,0.468004
0,1,0.604210,0,0.395790
0,0,0.531996,1,0.468004
0,0,0.519858,1,0.480142
0,0,0.587053,1,0.412947
0,0,1.000000,1,0.000000
0,0,0.613885,1,0.386115
0,0,0.562422,1,0.437578
0,1,0.548302,0,0.451698
0,0,0.551695,1,0.448305
0,0,0.515587,1,0.484413
0,0,0.520285,1,0.479715
0,0,0.514316,1,0.485684
0,1,0.507521,0,0.492479
0,0,0.567009,1,0.432991
0,0,0.503527,1,0.496473
0,1,0.566208,0,0.433792
0,1,0.511446,0,0.488554
0,0,0.567009,1,0.432991
0,0,0.512748,1,0.487252
0,0,0.534642,1,0.465358
0,0,1.000000,1,0.000000
0,1,0.511558,0,0.488442
0,1,0.502276,0,0.497724
0,0,0.617120,1,0.382880
0,0,0.596889,1,0.403111
0,0,0.520285,1,0.479715
0,0,0.504060,1,0.495940
0,0,0.506653,1,0.493347
0,0,1.000000,1,0.000000
0,1,0.506210,0,0.493790
0,1,0.502805,0,0.497195
0,1,0.529593,0,0.470407
0,1,0.542564,0,0.457436
0,0,0.507824,1,0.492176
0,1,0.568746,0,0.431254
0,1,0.590848,0,0.409152
0,0,0.503095,1,0.496905
0,1,0.531011,0,0.468989
0,0,0.508694,1,0.491306
0,0,0.504928,1,0.495072
0,0,0.507408,1,0.492592
0,0,1.000000,1,0.000000
0,0,0.654485,1,0.345515
0,1,0.517149,0,0.482851
0,0,0.599636,1,0.400364
0,0,0.620718,1,0.379282
0,1,0.506296,0,0.493704
0,1,0.503105,0,0.496895
0,0,0.531996,1,0.468004
0,0,0.617120,1,0.382880
0,0,1.000000,1,0.000000
0,1,0.510471,0,0.489529
0,1,0.515102,0,0.484898
0,0,0.507729,1,0.492271
0,0,0.591846,1,0.408154
0,1,0.506866,0,0.493134
0,1,0.555731,0,0.444269
0,1,0.527561,0,0.472439
0,0,0.508213,1,0.491787
0,0,0.588339,1,0.411661
0,0,1.000000,1,0.000000
0,1,0.500589,0,0.499411
0,0,0.506539,1,0.493461
0,1,0.512547,0,0.487453
0,1,0.528221,0,0.471779
0,0,0.596889,1,0.403111
0,0,0.611643,1,0.388357
0,0,1.000000,1,0.000000
0,0,0.589957,1,0.410043
0,0,0.507321,1,0.492679
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,1,0.506693,0,0.493307
0,0,0.522402,1,0.477598
0,0,0.500999,1,0.499001
0,1,0.503991,0,0.496009
0,1,0.506191,0,0.493809
0,0,1.000000,1,0.000000
0,0,1.000000,1,0.000000
0,0,0.531996,1,0.468004
0,0,0.532928,1,0.467072
0,1,0.513274,0,0.486726
0,0,0.503266,1,0.496734
0,0,0.570643,1,0.429357
0,1,0.530849,0,0.469151
0,1,0.502674,0,0.497326
0,0,0.502919,1,0.497081
0,0,0.556543,1,0.443457
0,0,0.589957,1,0.410043
0,0,1.000000,1,0.000000
0,1,0.513866,0,0.486134
0,1,0.513054,0,0.486946
0,0,0.567009,1,0.432991
0,0,0.524646,1,0.475354
0,1,0.512902,0,0.487098
0,0,1.000000,1,0.000000
0,1,0.550613,0,0.449387
0,0,0.536017,1,0.463983
0,0,0.538715,1,0.461285
0,0,0.602415,1,0.397585
0,0,0.619405,1,0.380595
0,0,0.539879,1,0.460121
0,0,0.521101,1,0.478899
0,0,0.556543,1,0.443457
0,0,0.589957,1,0.410043
0,1,0.525325,0,0.474675
0,1,0.508826,0,0.491174
0,0,0.531865,1,0.468135
0,0,0.503780,1,0.496220
0,0,0.588339,1,0.411661
0,0,1.000000,1,0.000000
0,1,0.515228,0,0.484772
0,0,0.567009,1,0.432991
0,1,0.509932,0,0.490068
0,0,0.530998,1,0.469002
0,1,0.561080,0,0.438920
0,0,0.516846,1,0.483154
0,1,0.517149,0,0.482851
0,1,0.604210,0,0.395790
0,0,0.558772,1,0.441228
0,1,0.513364,0,0.486636
0,0,0.531996,1,0.468004
0,0,0.533026,1,0.466974
0,0,0.552069,1,0.447931
0,0,1.000000,1,0.000000
0,0,0.551982,1,0.448018
0,0,0.501659,1,0.498341
0,0,1.000000,1,0.000000
0,1,0.507521,0,0.492479
0,1,0.506033,0,0.493967
0,0,0.501616,1,0.498384
0,0,0.567009,1,0.432991
0,0,0.520145,1,0.479855
0,1,0.511322,0,0.488678
0,0,0.515651,1,0.484349
0,0,0.578747,1,0.421253
0,1,0.507521,0,0.492479
0,0,1.000000,1,0.000000
0,0,0.530138,1,0.469862
0,1,0.516640,0,0.483360
0,0,0.560339,1,0.439661
0,0,0.579008,1,0.420992
0,0,0.519260,1,0.480740
0,1,0.562089,0,0.437911
0,0,0.507321,1,0.492679
0,0,0.602860,1,0.397140
0,0,1.000000,1,0.000000
0,0,0.502615,1,0.497385
0,1,0.517179,0,0.482821
0,0,0.519260,1,0.480740
0,1,0.510471,0,0.489529
0,1,0.501265,0,0.498735
0,1,0.513366,0,0.486634
0,0,0.527960,1,0.472040
0,0,0.523773,1,0.476227
0,0,0.529551,1,0.470449
0,0,1.000000,1,0.000000
0,1,0.503827,0,0.496173
0,0,0.523454,1,0.476546
0,1,0.579494,0,0.420506
0,1,0.553172,0,0.446828
0,1,0.522752,0,0.477248
0,0,0.558251,1,0.441749
